Date,Start_Hour,End_Hour,Source,Production
11/22/2024,14,15,Wind,15122
11/19/2024,21,22,Wind,11992
5/26/2021,1,2,Wind,5335
11/29/2021,12,13,Wind,4389
4/9/2023,3,4,Wind,3548
5/20/2024,11,12,Solar,5874
9/6/2021,9,10,Solar,2723
12/16/2020,23,0,Wind,7220
6/11/2021,11,12,Solar,4809
3/15/2024,4,5,Wind,9923
2/20/2023,2,3,Wind,3288
5/2/2025,18,19,Wind,4524
4/30/2021,7,8,Wind,1408
8/30/2024,23,0,Wind,5577
9/30/2021,7,8,Wind,1829
2/13/2024,9,10,Wind,7108
1/10/2023,4,5,Wind,7471
5/20/2023,6,7,Wind,6415
9/1/2023,22,23,Wind,1142
6/6/2024,15,16,Solar,8506
7/13/2025,12,13,Solar,9654
10/18/2021,16,17,Wind,5039
3/1/2021,5,6,Wind,4453
3/18/2023,13,14,Wind,11176
10/21/2020,15,16,Wind,14758
3/2/2020,13,14,Wind,7175
6/30/2023,1,2,Wind,2631
4/19/2022,9,10,Solar,2972
7/25/2020,6,7,Wind,1509
11/3/2021,2,3,Wind,3878
9/20/2024,22,23,Wind,3712
7/6/2020,10,11,Wind,7270
6/18/2023,7,8,Wind,2716
4/22/2024,11,12,Solar,11915
10/31/2022,2,3,Wind,1886
12/8/2022,19,20,Wind,2320
2/19/2021,8,9,Wind,6408
7/4/2024,7,8,Wind,7653
8/12/2022,18,19,Solar,4606
6/22/2020,5,6,Wind,1871
5/14/2022,19,20,Wind,1781
3/14/2022,23,0,Wind,5813
4/28/2021,9,10,Solar,1431
2/22/2020,18,19,Wind,8683
11/1/2024,9,10,Solar,3028
8/31/2025,20,21,Wind,3822
8/21/2024,10,11,Solar,7369
11/10/2023,6,7,Wind,13482
5/4/2025,7,8,Wind,5384
9/21/2024,13,14,Solar,4430
3/19/2020,5,6,Wind,1145
10/2/2020,8,9,Wind,9401
9/25/2022,17,18,Wind,4472
8/25/2022,19,20,Wind,4858
8/10/2023,8,9,Wind,3790
9/21/2024,3,4,Wind,3321
1/22/2022,3,4,Wind,3202
11/9/2023,8,9,Wind,9159
11/25/2024,0,1,Wind,18407
7/8/2023,3,4,Wind,4740
9/11/2025,4,5,Wind,10679
7/15/2023,3,4,Wind,6810
11/3/2021,20,21,Wind,3050
11/23/2025,6,7,Wind,9347
5/18/2021,14,15,Wind,5821
2/4/2024,10,11,Wind,8994
7/16/2020,0,1,Wind,1763
7/3/2020,2,3,Wind,3011
3/4/2024,12,13,Solar,9667
10/15/2020,11,12,Wind,6069
1/25/2023,22,23,Wind,1037
2/4/2023,17,18,Wind,2961
2/3/2023,19,20,Wind,5209
2/24/2025,14,15,Wind,13295
11/11/2025,21,22,Wind,14313
5/7/2025,14,15,Wind,11125
6/18/2024,15,16,Solar,7585
4/13/2021,11,12,Solar,6733
1/6/2024,14,15,Wind,9159
1/19/2020,2,3,Wind,4247
6/1/2021,2,3,Wind,5282
5/28/2023,16,17,Wind,6446
9/19/2025,13,14,Solar,12989
8/17/2025,6,7,Wind,5923
8/29/2023,12,13,Solar,6385
8/13/2020,23,0,Wind,2213
8/30/2021,7,8,Wind,3173
7/26/2020,0,1,Wind,4306
2/25/2023,2,3,Wind,3671
8/16/2025,9,10,Wind,8918
7/15/2024,15,16,Wind,10900
3/6/2020,1,2,Wind,11303
9/2/2023,7,8,Wind,2084
1/21/2022,13,14,Solar,6900
5/6/2023,4,5,Wind,1719
9/21/2023,15,16,Wind,8784
7/17/2025,13,14,Solar,9602
10/5/2023,13,14,Solar,6634
6/13/2023,3,4,Wind,3141
1/8/2023,1,2,Wind,12173
12/10/2020,4,5,Wind,5097
3/21/2023,13,14,Wind,8403
4/25/2022,14,15,Solar,7151
9/14/2025,1,2,Wind,4414
9/29/2024,1,2,Wind,1277
2/6/2025,18,19,Wind,11486
12/20/2022,11,12,Wind,11990
11/26/2024,8,9,Wind,6210
3/13/2023,16,17,Wind,16408
9/3/2025,10,11,Wind,18721
11/9/2024,3,4,Wind,1300
2/23/2020,19,20,Wind,9881
8/3/2020,20,21,Wind,4530
11/3/2021,6,7,Wind,3960
12/10/2022,14,15,Solar,3935
11/22/2024,11,12,Wind,15569
6/15/2020,0,1,Wind,2040
2/22/2021,3,4,Wind,6815
1/28/2025,13,14,Wind,20885
6/5/2022,14,15,Wind,8904
7/30/2022,20,21,Wind,2584
7/29/2021,21,22,Wind,965
9/7/2023,18,19,Solar,2452
11/11/2023,1,2,Wind,6863
3/21/2020,5,6,Wind,7494
10/19/2020,4,5,Wind,1525
3/15/2024,9,10,Wind,14005
2/25/2022,5,6,Wind,7242
5/11/2025,21,22,Wind,3052
4/4/2023,13,14,Solar,11558
2/27/2022,21,22,Wind,6470
6/23/2025,2,3,Wind,5291
10/8/2020,4,5,Wind,6790
7/3/2023,17,18,Wind,11708
2/6/2023,20,21,Wind,7870
3/30/2023,13,14,Wind,18316
5/16/2020,20,21,Wind,3193
10/3/2023,14,15,Wind,9033
11/20/2020,19,20,Wind,2773
8/15/2020,5,6,Wind,384
6/21/2024,8,9,Wind,2878
12/2/2021,2,3,Wind,5934
12/19/2020,13,14,Wind,9422
4/10/2021,9,10,Wind,5393
12/25/2022,18,19,Wind,9466
7/19/2023,4,5,Wind,2823
5/14/2024,17,18,Wind,6999
5/23/2020,13,14,Wind,7862
10/3/2021,23,0,Wind,5964
1/29/2024,13,14,Wind,8687
10/15/2021,19,20,Wind,1124
6/12/2021,7,8,Wind,1829
9/22/2020,1,2,Wind,894
10/19/2021,10,11,Wind,8475
11/7/2022,17,18,Wind,8246
8/21/2023,1,2,Wind,2603
4/8/2022,23,0,Wind,6694
11/10/2020,12,13,Solar,2552
8/30/2025,8,9,Wind,5384
9/26/2020,10,11,Wind,11643
9/3/2024,23,0,Wind,1253
3/10/2025,6,7,Wind,2663
2/16/2023,3,4,Wind,3980
3/11/2020,15,16,Wind,11361
12/27/2023,8,9,Wind,9035
10/15/2021,15,16,Solar,4028
10/14/2021,1,2,Wind,1908
3/11/2022,19,20,Wind,10317
3/8/2021,5,6,Wind,3070
10/23/2025,19,20,Wind,17992
8/22/2021,6,7,Wind,3212
6/19/2022,12,13,Solar,9444
1/2/2022,4,5,Wind,6918
12/17/2020,3,4,Wind,5845
3/8/2020,0,1,Wind,7440
5/22/2020,23,0,Wind,1663
8/1/2023,10,11,Wind,11387
11/12/2024,20,21,Wind,9661
6/26/2022,14,15,Solar,4430
5/13/2025,20,21,Wind,1684
10/12/2021,17,18,Wind,5195
3/26/2021,8,9,Wind,5079
6/20/2024,18,19,Wind,3344
3/3/2020,21,22,Wind,3260
11/18/2022,13,14,Wind,7173
3/14/2021,8,9,Wind,10637
11/17/2025,22,23,Wind,4027
6/25/2021,0,1,Wind,2162
5/16/2021,14,15,Wind,10947
9/22/2025,8,9,Wind,9995
2/17/2022,13,14,Wind,16410
1/8/2025,11,12,Wind,9828
3/8/2021,3,4,Wind,2869
4/8/2025,15,16,Solar,8550
9/25/2022,9,10,Wind,3647
6/17/2022,11,12,Solar,6029
2/24/2024,12,13,Wind,15371
11/7/2021,21,22,Wind,3223
8/23/2025,21,22,Wind,2569
3/1/2022,21,22,Wind,2721
4/3/2021,13,14,Wind,14891
2/13/2021,17,18,Wind,6349
12/26/2023,6,7,Wind,9160
3/13/2022,9,10,Wind,9151
6/22/2024,1,2,Wind,5101
1/15/2025,13,14,Solar,6285
8/14/2022,16,17,Wind,7767
9/13/2021,21,22,Wind,2957
6/4/2020,14,15,Wind,5751
10/6/2022,19,20,Wind,459
12/19/2022,4,5,Wind,12566
3/4/2022,9,10,Wind,4002
5/23/2023,9,10,Wind,8084
10/12/2025,2,3,Wind,5142
4/2/2022,5,6,Wind,9702
3/7/2022,16,17,Wind,9049
11/23/2022,6,7,Wind,8193
1/24/2022,11,12,Solar,4385
1/31/2021,2,3,Wind,4875
10/22/2025,13,14,Solar,7336
9/26/2024,6,7,Wind,12407
8/17/2025,17,18,Solar,9585
5/10/2023,3,4,Wind,7707
3/21/2021,15,16,Wind,8663
1/2/2020,21,22,Wind,6813
7/5/2023,13,14,Wind,12672
7/10/2022,21,22,Wind,4249
11/19/2022,19,20,Wind,3365
2/23/2024,0,1,Wind,15206
6/3/2021,22,23,Wind,1289
4/17/2021,11,12,Wind,8185
5/15/2024,18,19,Solar,4141
10/9/2022,1,2,Wind,4252
12/28/2022,17,18,Wind,15714
5/17/2021,8,9,Wind,11934
3/10/2021,17,18,Wind,10787
3/29/2020,20,21,Wind,12637
12/9/2022,11,12,Wind,3573
7/17/2022,17,18,Solar,6303
2/23/2022,18,19,Wind,1715
5/1/2020,11,12,Wind,8478
2/20/2020,12,13,Wind,12752
9/12/2023,3,4,Wind,1028
5/30/2022,8,9,Solar,2738
3/12/2020,22,23,Wind,8034
12/16/2024,18,19,Wind,3165
2/8/2022,19,20,Wind,2613
2/10/2023,19,20,Wind,1779
12/10/2024,0,1,Wind,11211
3/25/2020,10,11,Solar,5257
1/23/2023,5,6,Wind,4215
3/31/2022,3,4,Wind,3308
8/7/2020,23,0,Wind,2007
2/10/2025,18,19,Wind,6846
7/21/2021,15,16,Solar,6031
9/4/2021,10,11,Solar,2823
6/23/2025,1,2,Wind,4846
2/23/2025,15,16,Wind,13530
9/27/2024,20,21,Wind,10616
3/17/2025,0,1,Wind,5188
6/24/2025,1,2,Wind,2704
12/1/2024,19,20,Wind,7486
7/26/2021,21,22,Wind,1779
1/15/2023,12,13,Wind,19266
11/2/2020,3,4,Wind,9919
2/25/2022,20,21,Wind,2846
1/17/2025,13,14,Solar,5413
9/8/2020,23,0,Wind,895
4/12/2021,18,19,Wind,3967
7/27/2021,0,1,Wind,1566
12/17/2020,0,1,Wind,7100
4/9/2023,0,1,Wind,4433
5/1/2022,16,17,Solar,5604
10/23/2023,15,16,Wind,7230
4/6/2024,16,17,Wind,6760
3/25/2021,23,0,Wind,2424
12/29/2020,11,12,Wind,4941
4/9/2020,3,4,Wind,746
6/6/2022,8,9,Wind,3575
5/8/2020,21,22,Wind,2057
2/6/2023,10,11,Wind,7478
3/25/2024,1,2,Wind,1448
6/11/2023,1,2,Wind,1826
1/14/2025,11,12,Solar,6088
2/15/2022,18,19,Wind,13036
2/6/2025,23,0,Wind,12066
12/22/2023,19,20,Wind,15656
7/7/2020,8,9,Solar,2361
7/20/2021,1,2,Wind,4074
12/2/2021,21,22,Wind,4111
10/19/2021,11,12,Wind,8741
2/2/2022,20,21,Wind,2853
8/14/2025,3,4,Wind,2267
5/23/2023,8,9,Wind,6766
4/24/2023,18,19,Wind,6416
8/30/2021,21,22,Wind,5261
11/10/2020,11,12,Solar,2271
10/17/2023,10,11,Wind,6810
8/3/2024,12,13,Solar,8860
9/16/2021,6,7,Wind,631
5/23/2021,8,9,Wind,5138
2/15/2020,7,8,Wind,6365
3/16/2020,13,14,Wind,3587
4/9/2024,6,7,Wind,13710
5/18/2021,12,13,Solar,5550
8/4/2025,13,14,Solar,13010
1/5/2022,18,19,Wind,3791
12/1/2023,23,0,Wind,4345
7/28/2021,6,7,Wind,3178
2/24/2023,14,15,Wind,5858
7/26/2022,19,20,Wind,4218
3/18/2020,18,19,Wind,380
5/18/2025,7,8,Wind,3318
9/30/2023,8,9,Wind,1568
2/20/2020,8,9,Wind,7848
5/16/2022,20,21,Wind,691
5/27/2021,3,4,Wind,1412
2/12/2025,10,11,Solar,3450
9/13/2023,8,9,Wind,1595
6/24/2025,21,22,Wind,1094
8/21/2025,15,16,Wind,11238
9/29/2022,20,21,Wind,1057
5/1/2024,21,22,Wind,5445
12/9/2022,22,23,Wind,1529
11/25/2025,0,1,Wind,9734
10/23/2025,16,17,Wind,15398
3/21/2024,5,6,Wind,2243
5/3/2022,15,16,Solar,5540
1/14/2023,2,3,Wind,8733
10/3/2022,18,19,Wind,1731
10/6/2021,4,5,Wind,8240
1/17/2025,22,23,Wind,1503
7/11/2024,22,23,Wind,3990
2/19/2024,16,17,Wind,9227
3/8/2025,13,14,Wind,14741
10/5/2022,15,16,Wind,14688
11/24/2024,6,7,Wind,18598
5/6/2024,1,2,Wind,2849
4/10/2020,22,23,Wind,3686
7/22/2025,8,9,Wind,9162
10/23/2024,0,1,Wind,1780
11/6/2024,3,4,Wind,148
10/30/2022,14,15,Solar,5627
2/16/2024,11,12,Wind,9141
10/29/2022,12,13,Wind,9218
6/29/2024,17,18,Wind,5896
10/28/2020,15,16,Wind,11856
11/23/2020,13,14,Solar,2770
8/7/2020,17,18,Solar,2939
4/28/2021,15,16,Wind,4461
10/8/2025,17,18,Solar,4242
9/16/2024,18,19,Wind,8604
9/1/2025,10,11,Wind,8188
4/5/2025,20,21,Wind,6463
3/7/2022,17,18,Wind,7396
2/25/2023,18,19,Wind,8199
1/31/2020,8,9,Wind,5824
8/9/2022,22,23,Wind,7621
4/26/2025,16,17,Wind,4158
12/29/2023,22,23,Wind,10568
7/30/2025,15,16,Solar,9183
3/17/2023,17,18,Wind,8029
2/11/2025,1,2,Wind,5637
2/8/2021,8,9,Wind,1234
3/3/2024,3,4,Wind,2805
2/2/2024,2,3,Wind,3042
8/30/2020,5,6,Wind,3412
8/29/2024,12,13,Solar,6094
11/8/2020,5,6,Wind,4481
2/25/2024,10,11,Wind,11356
11/30/2023,20,21,Wind,1743
11/3/2022,14,15,Wind,10359
1/29/2023,16,17,Wind,2807
3/24/2025,17,18,Wind,3751
3/10/2024,11,12,Solar,4489
7/22/2022,19,20,Wind,2905
2/9/2024,19,20,Wind,9829
12/19/2024,11,12,Wind,17655
1/7/2024,5,6,Wind,7382
12/3/2020,20,21,Wind,12392
8/7/2025,3,4,Wind,930
11/15/2025,3,4,Wind,4692
11/2/2022,9,10,Wind,5751
5/12/2024,18,19,Wind,7203
3/1/2021,20,21,Wind,4546
6/25/2025,14,15,Solar,9154
6/12/2022,19,20,Wind,4471
8/9/2024,15,16,Solar,7538
7/17/2022,22,23,Wind,3664
10/7/2023,4,5,Wind,1842
10/26/2025,19,20,Wind,11977
8/1/2024,13,14,Solar,7736
11/14/2022,12,13,Wind,4986
9/6/2025,9,10,Wind,9528
3/1/2023,0,1,Wind,7633
12/13/2024,21,22,Wind,718
9/26/2025,6,7,Wind,990
6/23/2025,4,5,Wind,5544
2/27/2023,16,17,Wind,16405
1/8/2022,14,15,Wind,15893
1/23/2025,9,10,Wind,7687
3/17/2022,15,16,Wind,5379
12/25/2021,11,12,Solar,2139
7/29/2025,15,16,Solar,11049
5/17/2022,7,8,Wind,3135
2/29/2024,5,6,Wind,7464
12/13/2021,15,16,Solar,1959
1/7/2025,22,23,Wind,6904
6/15/2020,19,20,Wind,3068
2/1/2022,9,10,Wind,9308
7/24/2025,18,19,Wind,7239
3/22/2022,12,13,Solar,8895
1/22/2024,5,6,Wind,16728
8/26/2024,22,23,Wind,1669
6/20/2024,12,13,Solar,5316
5/27/2024,15,16,Wind,8313
3/27/2025,7,8,Wind,4075
9/30/2024,14,15,Wind,17990
11/14/2022,21,22,Wind,6382
7/2/2023,8,9,Wind,2882
8/7/2023,17,18,Solar,8202
4/3/2023,12,13,Wind,11111
7/8/2025,15,16,Solar,12184
9/16/2025,7,8,Wind,9343
4/13/2022,6,7,Wind,1107
6/26/2022,0,1,Wind,2699
10/26/2024,5,6,Wind,2085
5/15/2024,3,4,Wind,2598
8/4/2020,5,6,Wind,2214
9/16/2021,22,23,Wind,842
10/29/2024,1,2,Wind,1733
2/20/2025,17,18,Wind,8149
12/18/2023,8,9,Wind,2271
4/21/2025,21,22,Wind,2788
9/21/2022,16,17,Solar,6437
3/11/2025,16,17,Wind,6371
6/23/2023,11,12,Solar,7189
4/6/2023,9,10,Wind,4765
6/7/2025,4,5,Wind,6797
9/20/2025,19,20,Wind,10122
11/30/2022,1,2,Wind,1058
10/30/2025,6,7,Wind,4783
1/21/2025,8,9,Wind,2522
6/2/2024,15,16,Wind,5303
3/23/2025,6,7,Wind,4373
6/10/2024,4,5,Wind,3938
6/12/2025,14,15,Solar,5717
1/2/2025,5,6,Wind,8804
5/13/2021,15,16,Solar,5509
6/17/2022,18,19,Solar,3404
10/13/2025,23,0,Wind,6944
9/16/2020,8,9,Wind,1013
12/18/2022,7,8,Wind,6542
8/3/2024,5,6,Wind,3203
9/26/2020,15,16,Wind,11741
3/29/2020,6,7,Wind,11027
7/1/2020,8,9,Wind,3679
6/19/2023,7,8,Wind,1807
11/2/2021,23,0,Wind,2889
3/1/2022,3,4,Wind,2612
3/17/2021,23,0,Wind,5240
4/26/2022,14,15,Solar,7982
11/15/2021,23,0,Wind,1107
8/18/2023,19,20,Wind,3018
8/15/2025,0,1,Wind,4269
7/9/2020,19,20,Wind,4573
7/25/2022,21,22,Wind,7106
2/6/2023,12,13,Solar,9036
2/4/2025,3,4,Wind,1737
1/10/2020,5,6,Wind,7774
4/25/2023,7,8,Wind,2753
4/8/2024,23,0,Wind,9139
8/11/2020,16,17,Solar,3542
6/2/2025,8,9,Wind,2742
7/29/2022,21,22,Wind,2125
4/4/2024,13,14,Wind,20481
3/1/2021,22,23,Wind,4978
2/20/2025,21,22,Wind,9773
4/16/2020,19,20,Wind,1414
3/28/2025,17,18,Wind,9362
5/21/2021,1,2,Wind,9817
7/13/2020,7,8,Wind,2341
8/31/2024,3,4,Wind,4579
12/9/2024,9,10,Wind,15224
9/2/2023,13,14,Solar,6760
4/14/2024,21,22,Wind,2636
1/9/2020,0,1,Wind,6309
10/19/2020,8,9,Wind,3178
6/29/2023,19,20,Wind,4840
3/8/2022,19,20,Wind,4726
8/16/2025,4,5,Wind,7037
1/6/2022,14,15,Solar,5505
12/8/2021,22,23,Wind,5949
5/29/2023,5,6,Wind,8702
4/29/2022,19,20,Wind,4185
1/21/2024,13,14,Wind,15113
10/28/2021,2,3,Wind,4894
4/21/2025,19,20,Wind,4219
6/27/2020,6,7,Wind,3501
3/18/2025,3,4,Wind,12324
6/15/2025,1,2,Wind,2950
1/28/2023,16,17,Wind,4875
10/21/2024,0,1,Wind,7969
2/7/2023,10,11,Wind,8915
2/12/2021,18,19,Wind,8474
11/6/2025,17,18,Wind,2204
7/12/2025,17,18,Solar,7623
10/6/2021,13,14,Wind,12605
11/10/2025,14,15,Wind,12527
1/10/2023,2,3,Wind,8206
5/8/2022,0,1,Wind,4571
11/25/2024,20,21,Wind,6940
10/26/2020,21,22,Wind,7511
8/16/2022,0,1,Wind,994
4/25/2025,17,18,Solar,7637
10/6/2021,5,6,Wind,8206
11/1/2023,2,3,Wind,12791
3/27/2025,8,9,Wind,5016
10/5/2024,2,3,Wind,2709
2/26/2021,11,12,Wind,4537
10/8/2025,7,8,Wind,703
5/19/2022,9,10,Wind,5194
9/17/2021,6,7,Wind,638
12/16/2021,20,21,Wind,5347
6/24/2023,19,20,Solar,3126
2/9/2023,11,12,Solar,5239
5/13/2024,5,6,Wind,1791
10/4/2025,10,11,Wind,19412
7/17/2025,8,9,Solar,3408
7/6/2022,5,6,Wind,2998
2/11/2020,4,5,Wind,11863
8/20/2024,2,3,Wind,3228
8/29/2022,2,3,Wind,5234
8/21/2021,8,9,Wind,2289
3/22/2022,4,5,Wind,4874
2/25/2024,5,6,Wind,7291
1/17/2025,12,13,Solar,5260
12/8/2022,17,18,Wind,2074
3/27/2024,1,2,Wind,5339
10/29/2022,20,21,Wind,5791
9/25/2023,5,6,Wind,3360
5/29/2025,3,4,Wind,2576
10/14/2021,3,4,Wind,1743
10/11/2023,15,16,Solar,9015
5/20/2023,11,12,Wind,10266
5/27/2022,10,11,Solar,5628
11/26/2020,1,2,Wind,2773
6/29/2021,7,8,Wind,1489
9/30/2023,0,1,Wind,1029
7/7/2023,13,14,Solar,10199
8/18/2021,5,6,Wind,2082
5/30/2020,13,14,Solar,7142
12/3/2023,13,14,Wind,12003
1/5/2024,9,10,Wind,7892
6/5/2024,18,19,Solar,6522
9/4/2020,3,4,Wind,1556
7/20/2023,19,20,Wind,3428
5/15/2020,0,1,Wind,8261
11/23/2021,13,14,Wind,9773
12/22/2021,23,0,Wind,5802
11/13/2023,11,12,Wind,18876
11/25/2023,20,21,Wind,4410
6/29/2023,7,8,Solar,1265
6/1/2025,7,8,Wind,2320
5/5/2023,2,3,Wind,2941
3/25/2021,14,15,Solar,4960
7/7/2021,11,12,Solar,4779
1/6/2022,5,6,Wind,2049
7/16/2024,1,2,Wind,8767
1/24/2024,2,3,Wind,17178
6/26/2020,0,1,Wind,3797
6/24/2020,12,13,Solar,6632
11/30/2023,16,17,Wind,1216
2/6/2020,20,21,Wind,6009
9/5/2022,0,1,Wind,5892
8/6/2025,17,18,Solar,6728
10/27/2023,4,5,Wind,9172
7/24/2023,11,12,Wind,10535
10/14/2021,22,23,Wind,1373
1/12/2023,18,19,Wind,16129
5/31/2021,0,1,Wind,5070
11/4/2021,19,20,Wind,4199
6/20/2024,11,12,Solar,4899
4/26/2023,18,19,Solar,2020
6/29/2025,23,0,Wind,4676
1/23/2020,7,8,Wind,5287
1/30/2022,2,3,Wind,4507
8/3/2022,16,17,Solar,5552
9/13/2024,22,23,Wind,4252
4/25/2023,19,20,Wind,2273
9/25/2022,8,9,Wind,3110
2/2/2025,20,21,Wind,1338
2/16/2024,1,2,Wind,10687
8/28/2025,7,8,Wind,3117
10/26/2023,18,19,Wind,4654
5/18/2021,17,18,Wind,4730
7/18/2020,8,9,Solar,1804
6/22/2024,12,13,Solar,7746
3/17/2025,4,5,Wind,5414
6/25/2021,16,17,Solar,5149
7/26/2022,14,15,Solar,7335
6/10/2025,18,19,Solar,7100
2/16/2025,8,9,Wind,4873
4/7/2022,13,14,Wind,17696
2/3/2020,21,22,Wind,10771
10/17/2024,8,9,Wind,3165
9/3/2024,13,14,Solar,5281
7/10/2024,6,7,Wind,3100
11/26/2023,13,14,Solar,6070
8/13/2024,6,7,Wind,1141
6/7/2024,3,4,Wind,2329
4/29/2025,0,1,Wind,6877
5/23/2024,3,4,Wind,3036
4/21/2021,14,15,Solar,5592
1/14/2020,15,16,Wind,13814
1/24/2025,21,22,Wind,11590
1/8/2020,16,17,Wind,3069
4/7/2023,20,21,Wind,2704
5/23/2020,6,7,Wind,2524
2/11/2020,6,7,Wind,11631
10/6/2020,10,11,Wind,11206
2/24/2022,16,17,Wind,14179
7/6/2023,7,8,Solar,1340
6/6/2025,8,9,Wind,7508
4/6/2021,23,0,Wind,3992
9/14/2025,21,22,Wind,14751
7/20/2023,22,23,Wind,2071
10/24/2021,4,5,Wind,4056
4/3/2025,3,4,Wind,10072
3/12/2025,11,12,Solar,4529
11/27/2020,16,17,Wind,1662
4/15/2022,4,5,Wind,1294
4/25/2023,2,3,Wind,2620
4/30/2024,3,4,Wind,3529
2/21/2025,22,23,Wind,12234
3/10/2022,3,4,Wind,5858
10/10/2023,16,17,Solar,5527
5/17/2025,1,2,Wind,7119
9/29/2023,10,11,Wind,11544
3/12/2024,23,0,Wind,8268
4/24/2022,6,7,Wind,2801
2/7/2025,20,21,Wind,9209
3/11/2022,1,2,Wind,8811
11/13/2021,0,1,Wind,6028
11/21/2025,15,16,Wind,7003
3/26/2024,1,2,Wind,7721
3/21/2025,8,9,Wind,12665
8/15/2024,14,15,Solar,9758
5/28/2025,17,18,Wind,17702
12/23/2023,21,22,Wind,14387
9/17/2022,11,12,Wind,10410
8/4/2024,10,11,Solar,6165
2/1/2024,7,8,Wind,5460
1/3/2023,6,7,Wind,4994
7/15/2022,17,18,Solar,6073
2/1/2020,2,3,Wind,8897
8/26/2022,5,6,Wind,3140
11/25/2024,12,13,Wind,12182
3/30/2023,21,22,Wind,9358
9/8/2025,15,16,Solar,6288
12/4/2020,10,11,Wind,7773
12/24/2024,22,23,Wind,2401
3/5/2023,7,8,Wind,1899
8/11/2020,1,2,Wind,1697
8/26/2022,10,11,Solar,5642
7/6/2022,20,21,Wind,3478
8/22/2024,21,22,Wind,5770
12/6/2022,3,4,Wind,1862
9/1/2020,6,7,Wind,1006
9/19/2023,12,13,Wind,15144
9/9/2021,15,16,Wind,5383
11/2/2022,13,14,Wind,10158
3/5/2025,18,19,Wind,2008
7/22/2023,22,23,Wind,4175
1/5/2020,14,15,Solar,2952
6/26/2025,7,8,Wind,7668
12/18/2023,4,5,Wind,1948
8/6/2025,23,0,Wind,1318
6/26/2021,12,13,Solar,4649
2/2/2022,6,7,Wind,7485
9/18/2024,7,8,Wind,8921
2/25/2025,1,2,Wind,3638
3/14/2022,21,22,Wind,6052
10/29/2022,11,12,Wind,9396
7/19/2024,17,18,Solar,6264
8/21/2022,16,17,Solar,4951
4/10/2023,20,21,Wind,10159
11/28/2023,11,12,Wind,6161
11/4/2021,7,8,Wind,3133
3/9/2020,23,0,Wind,9741
7/10/2020,17,18,Wind,4992
1/16/2025,10,11,Wind,7073
5/19/2025,1,2,Wind,6109
7/7/2022,11,12,Solar,8621
12/10/2020,13,14,Wind,4035
10/12/2023,11,12,Solar,7762
11/29/2024,15,16,Wind,5912
10/5/2021,1,2,Wind,7372
4/15/2025,16,17,Wind,8585
5/1/2021,23,0,Wind,3890
11/16/2025,4,5,Wind,1691
3/9/2023,12,13,Wind,17554
8/27/2024,19,20,Wind,2062
11/3/2021,9,10,Wind,3955
3/5/2022,23,0,Wind,3949
2/28/2020,22,23,Wind,11274
11/23/2023,10,11,Wind,6141
10/27/2020,14,15,Wind,12379
11/24/2024,5,6,Wind,18615
8/6/2021,5,6,Wind,6003
5/19/2020,23,0,Wind,4187
4/4/2025,6,7,Wind,6856
6/17/2025,0,1,Wind,3635
2/21/2025,10,11,Wind,15847
1/21/2022,23,0,Wind,3197
2/5/2024,15,16,Wind,9118
9/15/2021,17,18,Wind,3067
9/21/2025,8,9,Wind,2363
9/6/2024,9,10,Wind,4227
1/18/2024,0,1,Wind,6778
4/17/2020,19,20,Wind,2302
4/11/2023,5,6,Wind,8115
8/21/2023,20,21,Wind,1191
7/14/2023,13,14,Solar,13917
11/3/2025,5,6,Wind,7218
10/17/2021,21,22,Wind,2556
11/30/2024,12,13,Solar,4832
11/25/2023,21,22,Wind,4113
1/31/2021,13,14,Wind,4830
1/28/2023,4,5,Wind,5832
5/26/2024,9,10,Wind,6474
10/26/2024,20,21,Wind,1387
3/23/2025,17,18,Wind,3278
4/30/2022,7,8,Wind,4322
4/20/2022,6,7,Wind,4805
6/2/2021,6,7,Wind,3681
1/24/2024,23,0,Wind,5801
1/1/2023,15,16,Wind,8841
4/3/2023,10,11,Wind,9447
6/16/2024,23,0,Wind,2819
8/3/2025,5,6,Wind,1935
7/30/2023,11,12,Wind,8461
11/18/2024,16,17,Wind,7512
12/24/2024,4,5,Wind,3896
11/18/2023,5,6,Wind,6173
4/18/2023,10,11,Wind,9947
2/18/2020,10,11,Wind,8878
4/4/2025,9,10,Wind,8435
9/14/2022,1,2,Wind,2222
1/29/2020,6,7,Wind,7788
1/28/2024,2,3,Wind,7220
4/10/2023,22,23,Wind,9987
11/26/2025,17,18,Wind,2667
11/14/2021,17,18,Wind,3983
8/29/2020,23,0,Wind,3146
10/20/2021,23,0,Wind,14105
12/18/2022,14,15,Wind,9866
6/12/2023,23,0,Wind,2822
8/26/2020,2,3,Wind,9996
3/26/2024,16,17,Wind,5861
3/21/2021,13,14,Wind,9194
7/17/2021,7,8,Wind,2997
10/17/2021,13,14,Solar,5154
3/26/2022,4,5,Wind,7484
6/29/2022,16,17,Solar,5599
1/1/2020,19,20,Wind,1181
7/20/2024,5,6,Wind,1022
2/14/2020,4,5,Wind,5436
9/10/2025,17,18,Wind,10232
4/25/2025,18,19,Solar,5940
10/20/2021,19,20,Wind,12501
4/16/2021,12,13,Wind,9475
2/21/2022,16,17,Wind,16981
9/3/2025,20,21,Wind,13651
6/7/2020,17,18,Solar,3557
4/27/2023,11,12,Solar,6242
4/10/2021,20,21,Wind,4730
