Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type
2.63,5.04,0.0,46.26,100.0,Weekday,Monday,Light_Load
4.32,7.16,0.0,51.66,100.0,Weekday,Monday,Light_Load
3.2,5.65,0.0,49.28,100.0,Weekday,Friday,Light_Load
89.06,43.78,0.0,89.74,100.0,Weekday,Thursday,Medium_Load
4.21,3.53,0.07,76.63,99.99,Weekday,Tuesday,Light_Load
2.7,4.82,0.0,48.87,100.0,Weekend,Sunday,Light_Load
124.52,47.12,0.0,93.53,100.0,Weekday,Monday,Medium_Load
2.92,5.44,0.0,47.29,100.0,Weekend,Sunday,Light_Load
3.38,5.69,0.0,51.07,100.0,Weekend,Saturday,Light_Load
2.74,4.54,0.0,51.67,100.0,Weekend,Sunday,Light_Load
2.81,5.94,0.0,42.76,100.0,Weekday,Wednesday,Light_Load
71.64,32.0,0.0,91.31,100.0,Weekday,Friday,Light_Load
5.47,0.0,19.48,100.0,27.03,Weekday,Monday,Medium_Load
2.74,0.0,5.4,100.0,45.25,Weekday,Wednesday,Light_Load
50.08,15.3,0.0,95.64,100.0,Weekday,Monday,Medium_Load
3.71,3.31,0.0,74.62,100.0,Weekend,Saturday,Light_Load
122.87,63.07,0.0,88.96,100.0,Weekday,Thursday,Maximum_Load
42.12,37.66,0.0,74.55,100.0,Weekday,Tuesday,Light_Load
3.71,0.0,16.31,100.0,22.18,Weekend,Sunday,Light_Load
3.24,0.0,13.82,100.0,22.83,Weekend,Saturday,Light_Load
100.01,48.1,0.0,90.12,100.0,Weekend,Saturday,Medium_Load
2.92,5.8,0.0,44.97,100.0,Weekend,Saturday,Light_Load
88.74,34.49,0.0,93.21,100.0,Weekday,Monday,Medium_Load
72.54,47.41,0.0,83.71,100.0,Weekday,Monday,Maximum_Load
29.02,6.08,0.97,97.87,99.94,Weekday,Friday,Medium_Load
3.56,4.28,0.0,63.95,100.0,Weekday,Tuesday,Light_Load
95.65,33.08,0.0,94.51,100.0,Weekend,Saturday,Maximum_Load
3.24,0.0,10.19,100.0,30.3,Weekend,Saturday,Light_Load
3.56,4.1,0.0,65.56,100.0,Weekday,Monday,Medium_Load
4.86,0.0,25.13,100.0,18.99,Weekday,Wednesday,Medium_Load
3.13,3.92,0.0,62.4,100.0,Weekend,Saturday,Light_Load
43.81,16.27,0.0,93.74,100.0,Weekday,Tuesday,Maximum_Load
2.92,5.04,0.0,50.13,100.0,Weekday,Friday,Light_Load
3.74,2.77,0.0,80.36,100.0,Weekday,Tuesday,Light_Load
3.46,4.68,0.0,59.45,100.0,Weekend,Saturday,Light_Load
3.2,4.57,0.0,57.36,100.0,Weekday,Tuesday,Light_Load
25.27,0.04,4.39,100.0,98.52,Weekday,Monday,Medium_Load
7.67,6.01,0.36,78.71,99.89,Weekend,Saturday,Light_Load
54.0,33.16,0.0,85.22,100.0,Weekday,Tuesday,Maximum_Load
2.88,2.7,0.0,72.95,100.0,Weekday,Tuesday,Light_Load
100.98,33.84,0.0,94.82,100.0,Weekday,Monday,Maximum_Load
44.82,24.8,0.0,87.5,100.0,Weekend,Sunday,Maximum_Load
62.28,26.6,0.0,91.96,100.0,Weekday,Thursday,Medium_Load
2.59,4.79,0.0,47.56,100.0,Weekend,Sunday,Light_Load
69.3,34.02,0.58,89.77,100.0,Weekday,Monday,Medium_Load
102.82,43.38,0.0,92.14,100.0,Weekday,Tuesday,Maximum_Load
6.3,2.41,0.07,93.4,99.99,Weekday,Thursday,Light_Load
3.71,0.0,13.68,100.0,26.17,Weekend,Saturday,Medium_Load
111.78,56.16,0.0,89.36,100.0,Weekday,Friday,Maximum_Load
3.24,2.99,0.0,73.49,100.0,Weekend,Saturday,Light_Load
2.56,5.04,0.0,45.29,100.0,Weekend,Sunday,Light_Load
54.79,40.28,0.0,80.57,100.0,Weekday,Friday,Maximum_Load
4.79,0.0,26.75,100.0,17.63,Weekend,Saturday,Light_Load
3.17,3.82,0.0,63.86,100.0,Weekday,Thursday,Light_Load
2.88,0.0,4.25,100.0,56.1,Weekday,Thursday,Light_Load
36.9,0.61,6.34,99.99,98.56,Weekday,Friday,Medium_Load
59.36,39.96,0.0,82.95,100.0,Weekday,Wednesday,Maximum_Load
2.74,0.0,11.81,100.0,22.6,Weekend,Sunday,Light_Load
3.53,0.0,15.59,100.0,22.08,Weekend,Saturday,Light_Load
98.93,41.76,0.0,92.13,100.0,Weekday,Monday,Medium_Load
2.7,4.46,0.0,51.79,100.0,Weekend,Saturday,Light_Load
37.26,3.6,0.18,99.54,100.0,Weekday,Tuesday,Medium_Load
2.84,4.21,0.0,55.92,100.0,Weekday,Thursday,Light_Load
7.96,0.04,25.67,100.0,29.62,Weekday,Friday,Medium_Load
3.56,6.23,0.0,49.61,100.0,Weekday,Friday,Medium_Load
3.74,3.13,0.14,76.69,99.93,Weekend,Sunday,Light_Load
5.51,6.7,0.0,63.52,100.0,Weekday,Wednesday,Light_Load
6.34,0.0,21.2,100.0,28.65,Weekday,Thursday,Medium_Load
3.06,4.97,0.0,52.43,100.0,Weekday,Wednesday,Light_Load
6.05,6.08,0.0,70.54,100.0,Weekday,Wednesday,Light_Load
56.81,25.06,0.0,91.49,100.0,Weekday,Friday,Maximum_Load
2.84,0.0,11.63,100.0,23.72,Weekend,Sunday,Light_Load
62.82,27.36,0.0,91.68,100.0,Weekday,Thursday,Medium_Load
4.25,0.0,25.85,100.0,16.22,Weekday,Monday,Medium_Load
3.17,0.0,16.92,100.0,18.41,Weekend,Sunday,Light_Load
2.99,0.0,16.52,100.0,17.81,Weekday,Friday,Light_Load
3.6,5.29,0.0,56.26,100.0,Weekday,Friday,Light_Load
5.58,0.0,16.34,100.0,32.32,Weekday,Wednesday,Medium_Load
96.55,47.84,0.0,89.6,100.0,Weekday,Monday,Medium_Load
64.62,40.1,0.0,84.97,100.0,Weekday,Tuesday,Medium_Load
4.54,0.0,26.5,100.0,16.89,Weekend,Saturday,Light_Load
69.7,41.76,0.0,85.78,100.0,Weekday,Monday,Maximum_Load
2.84,5.8,0.0,43.98,100.0,Weekend,Sunday,Light_Load
2.92,0.0,16.74,100.0,17.18,Weekend,Sunday,Light_Load
82.08,27.04,0.0,94.98,100.0,Weekday,Friday,Medium_Load
2.77,4.43,0.0,53.02,100.0,Weekday,Wednesday,Light_Load
92.99,39.92,0.0,91.89,100.0,Weekday,Monday,Maximum_Load
82.22,30.13,0.0,93.89,100.0,Weekday,Tuesday,Medium_Load
2.74,4.68,0.0,50.52,100.0,Weekday,Wednesday,Light_Load
69.84,27.32,0.04,93.13,100.0,Weekday,Tuesday,Medium_Load
4.57,4.68,0.0,69.86,100.0,Weekday,Wednesday,Light_Load
2.56,5.47,0.0,42.39,100.0,Weekday,Tuesday,Light_Load
31.93,3.71,1.69,99.33,99.86,Weekday,Tuesday,Maximum_Load
19.66,0.4,13.82,99.98,81.81,Weekday,Tuesday,Medium_Load
54.61,34.38,0.5,84.63,100.0,Weekday,Monday,Maximum_Load
56.2,34.74,0.0,85.06,100.0,Weekday,Wednesday,Light_Load
4.21,4.07,0.0,71.9,100.0,Weekend,Saturday,Light_Load
57.17,45.65,0.0,78.14,100.0,Weekday,Monday,Light_Load
48.96,51.26,0.0,69.07,100.0,Weekday,Monday,Light_Load
59.11,38.09,0.0,84.06,100.0,Weekday,Wednesday,Maximum_Load
3.17,2.12,0.22,83.12,99.76,Weekday,Friday,Light_Load
4.21,0.0,27.65,100.0,15.05,Weekday,Thursday,Medium_Load
3.71,5.29,0.0,57.42,100.0,Weekday,Tuesday,Medium_Load
2.77,3.96,0.0,57.32,100.0,Weekend,Sunday,Light_Load
4.5,0.0,26.53,100.0,16.72,Weekend,Saturday,Medium_Load
58.36,22.36,0.0,93.38,100.0,Weekday,Wednesday,Medium_Load
3.42,3.96,0.0,65.36,100.0,Weekend,Sunday,Light_Load
4.0,0.0,13.75,100.0,27.93,Weekend,Saturday,Medium_Load
2.95,0.0,16.96,100.0,17.14,Weekend,Sunday,Light_Load
2.81,0.0,11.2,100.0,24.34,Weekend,Sunday,Light_Load
3.82,5.04,0.0,60.4,100.0,Weekday,Wednesday,Light_Load
42.66,10.69,0.0,97.0,100.0,Weekday,Thursday,Maximum_Load
98.53,46.19,0.0,90.54,100.0,Weekday,Thursday,Medium_Load
37.3,1.87,0.47,99.87,99.99,Weekend,Saturday,Medium_Load
68.62,39.96,0.0,86.42,100.0,Weekday,Monday,Light_Load
62.96,31.46,0.0,89.45,100.0,Weekday,Tuesday,Maximum_Load
2.99,0.0,3.56,100.0,64.31,Weekday,Tuesday,Light_Load
3.1,5.8,0.0,47.14,100.0,Weekday,Tuesday,Light_Load
6.44,3.17,0.0,89.72,100.0,Weekday,Thursday,Light_Load
56.99,25.92,0.0,91.03,100.0,Weekend,Saturday,Maximum_Load
3.6,4.0,0.0,66.9,100.0,Weekday,Monday,Medium_Load
66.06,59.36,0.0,74.38,100.0,Weekday,Thursday,Light_Load
4.14,0.0,21.56,100.0,18.86,Weekday,Monday,Maximum_Load
3.1,0.0,15.08,100.0,20.14,Weekend,Sunday,Light_Load
2.88,0.0,16.96,100.0,16.74,Weekend,Saturday,Medium_Load
4.07,3.85,0.0,72.65,100.0,Weekday,Monday,Light_Load
31.86,0.0,6.59,100.0,97.93,Weekend,Saturday,Maximum_Load
3.2,5.69,0.0,49.02,100.0,Weekend,Saturday,Light_Load
70.96,30.71,0.0,91.77,100.0,Weekday,Monday,Medium_Load
3.42,0.0,14.58,100.0,22.84,Weekend,Saturday,Light_Load
3.17,6.12,0.0,45.99,100.0,Weekday,Monday,Light_Load
45.58,4.39,0.04,99.54,100.0,Weekday,Friday,Maximum_Load
4.03,6.3,0.0,53.89,100.0,Weekday,Thursday,Light_Load
34.81,3.46,1.91,99.51,99.85,Weekday,Tuesday,Medium_Load
3.67,0.0,10.87,100.0,31.99,Weekday,Thursday,Medium_Load
74.27,33.84,0.0,91.0,100.0,Weekday,Wednesday,Maximum_Load
4.03,6.16,0.0,54.75,100.0,Weekend,Saturday,Light_Load
110.74,79.78,0.0,81.14,100.0,Weekday,Tuesday,Light_Load
38.12,16.85,0.0,91.46,100.0,Weekday,Friday,Medium_Load
3.13,5.9,0.0,46.86,100.0,Weekend,Saturday,Light_Load
72.83,37.04,0.0,89.13,100.0,Weekday,Monday,Maximum_Load
32.94,0.07,3.46,100.0,99.45,Weekday,Thursday,Maximum_Load
109.33,61.7,0.0,87.09,100.0,Weekday,Monday,Maximum_Load
4.72,5.58,0.0,64.58,100.0,Weekday,Wednesday,Light_Load
3.56,0.0,10.44,100.0,32.27,Weekend,Saturday,Medium_Load
4.1,4.21,0.0,69.77,100.0,Weekday,Wednesday,Light_Load
3.06,3.1,0.0,70.25,100.0,Weekend,Saturday,Light_Load
124.7,50.47,0.0,92.7,100.0,Weekday,Friday,Medium_Load
93.06,44.6,0.0,90.18,100.0,Weekday,Tuesday,Maximum_Load
74.34,30.56,0.0,92.49,100.0,Weekday,Monday,Maximum_Load
3.06,0.0,17.14,100.0,17.58,Weekend,Sunday,Light_Load
4.82,6.77,0.0,58.0,100.0,Weekday,Friday,Light_Load
28.22,9.25,0.0,95.03,100.0,Weekend,Sunday,Maximum_Load
50.58,8.32,0.07,98.67,100.0,Weekday,Friday,Medium_Load
43.34,33.41,0.0,79.2,100.0,Weekday,Monday,Medium_Load
59.4,44.71,0.0,79.9,100.0,Weekday,Monday,Maximum_Load
49.64,27.68,0.0,87.34,100.0,Weekday,Friday,Maximum_Load
3.35,4.28,0.0,61.64,100.0,Weekday,Wednesday,Light_Load
51.08,12.78,0.0,97.01,100.0,Weekday,Wednesday,Light_Load
3.24,3.74,0.0,65.48,100.0,Weekend,Sunday,Light_Load
64.22,26.06,0.0,92.66,100.0,Weekday,Monday,Medium_Load
74.45,20.63,0.0,96.37,100.0,Weekday,Thursday,Maximum_Load
54.94,36.07,0.0,83.59,100.0,Weekday,Monday,Maximum_Load
3.1,3.92,0.0,62.03,100.0,Weekend,Sunday,Light_Load
2.88,4.93,0.0,50.44,100.0,Weekday,Wednesday,Light_Load
3.6,4.61,0.0,61.55,100.0,Weekday,Wednesday,Light_Load
3.35,4.5,0.0,59.71,100.0,Weekday,Friday,Light_Load
3.13,6.12,0.0,45.53,100.0,Weekend,Saturday,Light_Load
3.1,0.0,4.28,100.0,58.66,Weekday,Friday,Light_Load
66.92,49.97,0.0,80.13,100.0,Weekday,Friday,Light_Load
2.84,5.62,0.0,45.1,100.0,Weekday,Thursday,Light_Load
52.06,35.32,0.0,82.75,100.0,Weekday,Tuesday,Light_Load
4.97,0.0,13.97,100.0,33.52,Weekday,Monday,Medium_Load
3.64,6.3,0.0,50.03,100.0,Weekday,Monday,Light_Load
4.32,3.42,0.0,78.4,100.0,Weekday,Tuesday,Light_Load
105.48,38.23,0.0,94.02,100.0,Weekday,Tuesday,Medium_Load
2.92,4.61,0.0,53.51,100.0,Weekday,Tuesday,Light_Load
3.64,5.0,0.0,58.86,100.0,Weekday,Monday,Medium_Load
3.13,0.0,16.74,100.0,18.38,Weekend,Sunday,Light_Load
3.1,0.0,16.99,100.0,17.95,Weekend,Saturday,Medium_Load
3.38,4.68,0.0,58.55,100.0,Weekday,Monday,Light_Load
6.01,7.67,0.0,61.68,100.0,Weekend,Sunday,Light_Load
45.65,18.54,0.0,92.65,100.0,Weekday,Thursday,Medium_Load
45.14,12.38,0.0,96.44,100.0,Weekend,Saturday,Medium_Load
3.1,2.88,0.0,73.26,100.0,Weekday,Thursday,Light_Load
3.06,5.04,0.0,51.9,100.0,Weekday,Thursday,Light_Load
32.54,0.29,4.18,100.0,99.19,Weekend,Saturday,Maximum_Load
80.53,39.53,0.0,89.77,100.0,Weekday,Wednesday,Maximum_Load
25.56,0.0,9.43,100.0,93.82,Weekday,Friday,Medium_Load
55.01,37.73,0.0,82.47,100.0,Weekday,Friday,Light_Load
3.06,3.71,0.0,63.63,100.0,Weekday,Thursday,Light_Load
2.63,4.14,0.0,53.62,100.0,Weekend,Sunday,Light_Load
3.78,0.0,15.59,100.0,23.56,Weekend,Sunday,Light_Load
3.24,6.05,0.0,47.21,100.0,Weekday,Friday,Light_Load
3.2,0.0,16.96,100.0,18.54,Weekend,Sunday,Light_Load
2.84,0.0,4.39,100.0,54.32,Weekday,Friday,Light_Load
4.68,1.22,15.66,96.77,28.63,Weekend,Sunday,Light_Load
57.2,26.6,0.0,90.67,100.0,Weekday,Thursday,Medium_Load
2.84,4.39,0.0,54.32,100.0,Weekday,Tuesday,Light_Load
4.57,4.5,0.0,71.25,100.0,Weekday,Thursday,Light_Load
125.28,80.46,0.0,84.14,100.0,Weekday,Tuesday,Medium_Load
71.1,17.93,0.94,96.96,99.99,Weekday,Friday,Maximum_Load
3.06,3.6,0.0,64.76,100.0,Weekday,Friday,Light_Load
66.46,57.2,0.0,75.79,100.0,Weekday,Tuesday,Light_Load
38.09,21.13,0.5,87.45,99.99,Weekday,Friday,Medium_Load
4.18,0.0,26.89,100.0,15.36,Weekend,Saturday,Medium_Load
3.6,6.91,0.0,46.2,100.0,Weekday,Thursday,Light_Load
3.06,4.93,0.0,52.74,100.0,Weekday,Tuesday,Light_Load
2.95,0.0,17.32,100.0,16.79,Weekend,Sunday,Light_Load
41.98,4.79,0.29,99.36,100.0,Weekend,Saturday,Maximum_Load
2.66,3.96,0.0,55.76,100.0,Weekend,Saturday,Light_Load
42.44,38.88,0.0,73.74,100.0,Weekend,Saturday,Light_Load
52.67,30.96,0.0,86.21,100.0,Weekday,Thursday,Medium_Load
35.17,2.74,4.93,99.7,99.03,Weekday,Monday,Medium_Load
2.99,3.85,0.0,61.34,100.0,Weekday,Friday,Light_Load
76.97,39.56,0.0,88.94,100.0,Weekday,Thursday,Medium_Load
48.38,22.25,0.0,90.85,100.0,Weekday,Monday,Medium_Load
66.38,29.74,0.0,91.26,100.0,Weekday,Tuesday,Medium_Load
2.77,4.28,0.0,54.33,100.0,Weekend,Sunday,Light_Load
3.82,4.28,0.0,66.59,100.0,Weekday,Friday,Medium_Load
3.64,6.37,0.0,49.61,100.0,Weekday,Thursday,Light_Load
3.31,4.97,0.0,55.43,100.0,Weekend,Sunday,Light_Load
99.47,40.03,0.0,92.77,100.0,Weekday,Thursday,Maximum_Load
19.69,0.0,11.74,100.0,85.89,Weekday,Friday,Medium_Load
2.92,5.0,0.0,50.43,100.0,Weekend,Saturday,Light_Load
3.2,4.32,0.0,59.52,100.0,Weekend,Sunday,Light_Load
2.92,0.0,16.6,100.0,17.32,Weekday,Thursday,Light_Load
2.88,0.0,11.41,100.0,24.47,Weekday,Wednesday,Medium_Load
2.95,5.8,0.0,45.34,100.0,Weekday,Friday,Light_Load
3.42,0.0,16.85,100.0,19.89,Weekday,Friday,Light_Load
52.2,18.14,0.0,94.46,100.0,Weekday,Tuesday,Maximum_Load
56.12,32.15,0.0,86.77,100.0,Weekday,Tuesday,Medium_Load
39.42,0.68,1.8,99.99,99.9,Weekday,Friday,Maximum_Load
3.38,4.72,0.0,58.22,100.0,Weekday,Thursday,Light_Load
15.52,0.0,11.95,100.0,79.23,Weekday,Tuesday,Medium_Load
103.39,25.63,0.0,97.06,100.0,Weekday,Friday,Medium_Load
146.27,76.79,0.0,88.54,100.0,Weekday,Monday,Medium_Load
4.0,5.8,0.0,56.77,100.0,Weekend,Saturday,Light_Load
2.52,4.21,0.0,51.36,100.0,Weekday,Wednesday,Light_Load
56.12,15.01,0.04,96.6,100.0,Weekday,Friday,Medium_Load
58.68,35.42,0.0,85.61,100.0,Weekday,Thursday,Maximum_Load
3.02,5.44,0.0,48.54,100.0,Weekend,Sunday,Light_Load
36.43,3.13,0.47,99.63,99.99,Weekend,Saturday,Medium_Load
33.52,11.45,0.25,94.63,100.0,Weekday,Wednesday,Medium_Load
37.08,4.18,1.94,99.37,99.86,Weekday,Wednesday,Maximum_Load
3.92,4.18,0.0,68.41,100.0,Weekday,Tuesday,Light_Load
77.44,45.25,0.0,86.34,100.0,Weekday,Wednesday,Maximum_Load
3.38,5.72,0.0,50.87,100.0,Weekend,Saturday,Light_Load
86.51,52.31,0.0,85.57,100.0,Weekday,Wednesday,Medium_Load
35.6,4.32,1.26,99.27,99.94,Weekend,Saturday,Maximum_Load
3.85,6.59,0.0,50.44,100.0,Weekend,Saturday,Light_Load
111.28,44.57,0.0,92.83,100.0,Weekday,Friday,Maximum_Load
4.14,6.08,0.0,56.28,100.0,Weekday,Thursday,Light_Load
4.82,0.0,17.1,100.0,27.13,Weekend,Sunday,Light_Load
6.77,0.0,20.2,100.0,31.78,Weekday,Tuesday,Medium_Load
2.84,0.0,17.21,100.0,16.28,Weekend,Saturday,Medium_Load
2.77,6.52,0.0,39.1,100.0,Weekend,Saturday,Light_Load
3.1,3.28,0.0,68.69,100.0,Weekend,Sunday,Light_Load
3.38,6.48,0.0,46.25,100.0,Weekend,Sunday,Light_Load
34.7,7.92,0.0,97.49,100.0,Weekend,Saturday,Maximum_Load
78.59,47.34,0.0,85.66,100.0,Weekday,Monday,Medium_Load
3.46,5.47,0.0,53.46,100.0,Weekday,Thursday,Light_Load
6.37,0.0,26.21,100.0,23.62,Weekend,Saturday,Maximum_Load
4.75,3.89,0.0,77.37,100.0,Weekday,Tuesday,Light_Load
106.67,43.74,0.0,92.52,100.0,Weekday,Friday,Maximum_Load
2.84,5.22,0.0,47.79,100.0,Weekday,Tuesday,Light_Load
4.0,2.99,0.0,80.1,100.0,Weekend,Sunday,Maximum_Load
4.57,4.46,0.0,71.57,100.0,Weekend,Sunday,Light_Load
30.64,8.71,4.68,96.19,98.85,Weekday,Wednesday,Medium_Load
2.63,4.75,0.0,48.44,100.0,Weekend,Sunday,Light_Load
2.81,0.0,11.56,100.0,23.62,Weekend,Sunday,Light_Load
3.28,4.1,0.0,62.47,100.0,Weekday,Tuesday,Light_Load
3.28,6.41,0.0,45.55,100.0,Weekday,Monday,Light_Load
3.78,0.14,3.89,99.93,69.69,Weekend,Sunday,Light_Load
4.64,6.01,0.0,61.11,100.0,Weekday,Tuesday,Light_Load
60.73,27.4,0.0,91.15,100.0,Weekday,Wednesday,Maximum_Load
46.87,15.34,4.28,95.04,99.59,Weekday,Friday,Maximum_Load
3.06,3.24,0.0,68.66,100.0,Weekend,Sunday,Light_Load
3.17,3.78,0.0,64.26,100.0,Weekend,Saturday,Light_Load
3.38,4.03,0.0,64.26,100.0,Weekday,Wednesday,Light_Load
3.92,4.82,0.0,63.1,100.0,Weekday,Tuesday,Medium_Load
45.04,11.2,0.14,97.04,100.0,Weekday,Tuesday,Medium_Load
7.6,0.0,22.36,100.0,32.18,Weekday,Wednesday,Medium_Load
2.92,5.83,0.0,44.78,100.0,Weekend,Sunday,Light_Load
2.99,5.72,0.0,46.33,100.0,Weekday,Wednesday,Medium_Load
45.43,22.28,7.31,89.78,98.73,Weekday,Wednesday,Maximum_Load
7.81,4.97,0.0,84.37,100.0,Weekday,Friday,Light_Load
3.28,5.87,0.04,48.78,99.99,Weekday,Friday,Medium_Load
3.92,0.0,24.41,100.0,15.86,Weekday,Wednesday,Light_Load
3.49,3.02,0.0,75.62,100.0,Weekday,Wednesday,Light_Load
4.61,4.21,0.0,73.84,100.0,Weekend,Sunday,Maximum_Load
3.24,4.32,0.0,60.0,100.0,Weekday,Wednesday,Light_Load
103.82,45.5,0.0,91.59,100.0,Weekend,Saturday,Maximum_Load
4.14,3.46,0.07,76.73,99.99,Weekend,Saturday,Light_Load
35.5,19.01,0.65,88.16,99.98,Weekday,Monday,Medium_Load
4.93,6.05,0.0,63.17,100.0,Weekday,Monday,Medium_Load
3.31,0.0,17.35,100.0,18.74,Weekend,Saturday,Medium_Load
4.46,0.0,24.66,100.0,17.8,Weekday,Wednesday,Medium_Load
3.71,1.44,14.58,93.22,24.66,Weekday,Friday,Medium_Load
2.92,4.97,0.0,50.66,100.0,Weekend,Saturday,Light_Load
3.38,2.88,0.0,76.12,100.0,Weekend,Saturday,Light_Load
68.08,44.71,0.0,83.59,100.0,Weekday,Thursday,Maximum_Load
3.24,3.71,0.0,65.78,100.0,Weekday,Wednesday,Light_Load
3.46,0.0,15.34,100.0,22.0,Weekend,Saturday,Light_Load
3.64,0.0,18.07,100.0,19.75,Weekday,Tuesday,Medium_Load
5.22,0.0,26.71,100.0,19.18,Weekday,Wednesday,Medium_Load
3.71,3.02,0.07,77.55,99.98,Weekday,Thursday,Light_Load
2.66,3.38,0.0,61.84,100.0,Weekend,Sunday,Light_Load
71.68,23.72,0.0,94.94,100.0,Weekday,Monday,Maximum_Load
2.88,3.96,0.0,58.82,100.0,Weekend,Saturday,Light_Load
3.13,3.6,0.0,65.61,100.0,Weekend,Saturday,Light_Load
3.38,6.73,0.0,44.88,100.0,Weekday,Tuesday,Medium_Load
114.59,57.6,0.0,89.35,100.0,Weekday,Wednesday,Maximum_Load
3.71,0.0,18.14,100.0,20.04,Weekend,Sunday,Light_Load
86.76,35.06,0.0,92.72,100.0,Weekday,Wednesday,Medium_Load
9.61,0.0,26.03,100.0,34.63,Weekday,Monday,Medium_Load
3.67,4.18,0.0,65.98,100.0,Weekday,Tuesday,Light_Load
4.43,4.75,0.0,68.2,100.0,Weekday,Wednesday,Light_Load
2.7,3.6,0.0,60.0,100.0,Weekend,Saturday,Light_Load
2.84,0.0,20.3,100.0,13.86,Weekday,Wednesday,Light_Load
61.34,29.95,1.37,89.86,99.98,Weekday,Monday,Maximum_Load
67.61,38.05,0.0,87.15,100.0,Weekday,Thursday,Medium_Load
54.18,19.69,0.0,93.99,100.0,Weekday,Tuesday,Maximum_Load
3.56,0.0,18.43,100.0,18.97,Weekend,Sunday,Light_Load
5.87,0.0,10.37,100.0,49.26,Weekday,Wednesday,Maximum_Load
2.59,4.14,0.0,53.04,100.0,Weekend,Saturday,Light_Load
99.29,34.42,0.0,94.48,100.0,Weekday,Monday,Medium_Load
2.81,0.0,10.66,100.0,25.49,Weekend,Saturday,Light_Load
47.63,12.35,0.0,96.8,100.0,Weekday,Monday,Medium_Load
3.64,6.52,0.0,48.75,100.0,Weekday,Friday,Light_Load
2.59,4.5,0.0,49.88,100.0,Weekday,Tuesday,Light_Load
2.95,2.84,0.0,72.04,100.0,Weekend,Saturday,Light_Load
60.08,21.56,0.0,94.12,100.0,Weekday,Monday,Maximum_Load
3.6,3.49,0.0,71.8,100.0,Weekend,Saturday,Light_Load
120.6,51.88,0.0,91.86,100.0,Weekday,Tuesday,Maximum_Load
3.89,0.0,16.27,100.0,23.25,Weekday,Wednesday,Medium_Load
74.59,25.78,0.0,94.51,100.0,Weekday,Tuesday,Medium_Load
35.82,7.02,1.04,98.13,99.96,Weekend,Saturday,Maximum_Load
2.92,4.36,0.0,55.65,100.0,Weekend,Sunday,Light_Load
103.46,28.87,0.0,96.32,100.0,Weekday,Friday,Medium_Load
49.18,19.58,0.0,92.91,100.0,Weekday,Monday,Medium_Load
2.99,6.05,0.0,44.31,100.0,Weekday,Thursday,Light_Load
3.46,2.63,0.22,79.61,99.8,Weekend,Sunday,Light_Load
3.02,5.65,0.0,47.14,100.0,Weekday,Friday,Light_Load
50.08,20.2,0.0,92.74,100.0,Weekday,Wednesday,Maximum_Load
3.42,4.61,0.0,59.58,100.0,Weekday,Monday,Light_Load
2.81,0.0,11.81,100.0,23.15,Weekend,Saturday,Medium_Load
71.24,54.07,0.0,79.66,100.0,Weekday,Thursday,Light_Load
49.57,12.24,0.04,97.08,100.0,Weekday,Monday,Maximum_Load
3.24,2.45,0.04,79.76,99.99,Weekday,Tuesday,Light_Load
3.13,0.0,16.88,100.0,18.23,Weekend,Sunday,Light_Load
3.74,2.92,0.0,78.82,100.0,Weekday,Wednesday,Light_Load
2.92,0.0,5.11,100.0,49.61,Weekday,Wednesday,Light_Load
49.25,18.5,0.0,93.61,100.0,Weekday,Wednesday,Maximum_Load
5.18,0.0,26.64,100.0,19.09,Weekday,Wednesday,Medium_Load
76.93,41.76,0.0,87.89,100.0,Weekday,Monday,Light_Load
3.06,0.0,17.42,100.0,17.3,Weekend,Sunday,Light_Load
103.9,50.51,0.0,89.94,100.0,Weekday,Tuesday,Maximum_Load
71.14,42.19,0.0,86.01,100.0,Weekday,Thursday,Maximum_Load
3.13,2.7,0.0,75.72,100.0,Weekday,Thursday,Light_Load
46.55,43.31,0.0,73.21,100.0,Weekend,Saturday,Light_Load
62.71,37.3,0.0,85.95,100.0,Weekday,Tuesday,Medium_Load
6.34,7.06,0.0,66.81,100.0,Weekday,Friday,Light_Load
3.96,5.58,0.0,57.87,100.0,Weekday,Thursday,Light_Load
59.18,35.14,0.0,85.98,100.0,Weekday,Monday,Maximum_Load
26.39,0.0,12.67,100.0,90.15,Weekday,Friday,Maximum_Load
61.92,30.85,0.0,89.51,100.0,Weekday,Wednesday,Medium_Load
3.35,5.72,0.0,50.54,100.0,Weekend,Saturday,Light_Load
76.32,11.41,0.29,98.9,100.0,Weekday,Wednesday,Maximum_Load
4.0,6.98,0.0,49.72,100.0,Weekday,Tuesday,Light_Load
48.31,13.5,0.0,96.31,100.0,Weekday,Tuesday,Maximum_Load
2.95,0.0,11.66,100.0,24.53,Weekend,Sunday,Medium_Load
2.92,4.14,0.0,57.64,100.0,Weekend,Sunday,Light_Load
3.64,5.36,0.0,56.18,100.0,Weekday,Wednesday,Light_Load
53.42,31.32,0.0,86.27,100.0,Weekday,Tuesday,Maximum_Load
5.9,5.8,0.0,71.31,100.0,Weekday,Tuesday,Light_Load
52.99,17.35,0.0,95.04,100.0,Weekday,Tuesday,Maximum_Load
3.49,5.62,0.0,52.76,100.0,Weekend,Saturday,Light_Load
